"","participant","Condition","number","correctkey","Congruent","key_response","correct","rt","exp_sess_trials.thisRepN","exp_sess_trials.thisTrialN","exp_sess_trials.thisN","exp_sess_trials.thisIndex","x","magnitude","hand","n_digits","ppid"
"3854",10159,"Digit",2,"a","Incong","l",0,0.480175,2,1,33,7,17094,"small","right",NA,13
"3855",10159,"Numerosity",4,"l","Incong","l",1,0.71958,4,5,69,8,17472,"large","right",NA,13
"3856",10159,"Digit",4,"l","Cong","l",1,0.572835,2,6,38,11,17350,"large","right",NA,13
"3857",10159,"Numerosity",4,"l","Incong","a",0,0.505275,2,8,40,8,17190,"large","left",NA,13
"3858",10159,"Digit",4,"l","Cong","l",1,0.38293,1,2,18,11,16582,"large","right",NA,13
"3859",10159,"Digit",4,"l","Cong","l",1,0.607835,3,12,60,11,17395,"large","right",NA,13
"3860",10159,"Numerosity",1,"a","Incong","a",1,0.537725,1,2,18,2,17273,"small","left",NA,13
"3861",10159,"Numerosity",2,"a","Incong","a",1,0.39833,0,10,10,7,16666,"small","left",NA,13
"3862",10159,"Numerosity",5,"l","Incong","l",1,0.46297,3,2,50,12,17021,"large","right",NA,13
"3863",10159,"Numerosity",1,"l","Incong","l",1,0.48544,4,5,69,3,17115,"small","right",NA,13
"3864",10159,"Numerosity",4,"l","Cong","l",1,0.48588,2,1,33,11,17116,"large","right",NA,13
"3865",10159,"Numerosity",4,"l","Incong","l",1,0.463435,2,3,35,9,17025,"large","right",NA,13
"3866",10159,"Digit",2,"l","Cong","l",1,0.61202,0,4,4,6,17400,"small","right",NA,13
"3867",10159,"Digit",1,"a","Cong","a",1,0.572505,3,7,55,1,17349,"small","left",NA,13
"3868",10159,"Digit",1,"a","Cong","a",1,0.54152,2,5,37,0,17281,"small","left",NA,13
"3869",10159,"Numerosity",2,"l","Incong","l",1,0.559415,2,4,36,7,17322,"small","right",NA,13
"3870",10159,"Digit",2,"a","Cong","a",1,0.66168,2,12,44,6,17444,"small","left",NA,13
"3871",10159,"Digit",1,"a","Cong","a",1,0.476555,2,0,32,1,17081,"small","left",NA,13
"3872",10159,"Digit",2,"l","Cong","l",1,0.477395,1,13,29,6,17083,"small","right",NA,13
"3873",10159,"Numerosity",2,"a","Incong","a",1,0.52673,4,15,79,7,17246,"small","left",NA,13
"3874",10159,"Digit",5,"a","Incong","a",1,0.477655,3,8,56,15,17084,"large","left",NA,13
"3875",10159,"Numerosity",1,"l","Cong","l",1,0.51303,2,10,42,0,17207,"small","right",NA,13
"3876",10159,"Digit",5,"l","Incong","l",1,0.460875,3,0,48,15,17009,"large","right",NA,13
"3877",10159,"Numerosity",2,"a","Cong","a",1,0.5455,3,2,50,6,17290,"small","left",NA,13
"3878",10159,"Numerosity",1,"a","Incong","a",1,0.37766,0,11,11,3,16549,"small","left",NA,13
"3879",10159,"Digit",1,"l","Incong","l",1,0.394115,2,0,32,2,16644,"small","right",NA,13
"3880",10159,"Numerosity",5,"a","Cong","a",1,0.399045,1,5,21,13,16672,"large","left",NA,13
"3881",10159,"Digit",1,"a","Incong","a",1,0.461275,4,7,71,2,17012,"small","left",NA,13
"3882",10159,"Numerosity",5,"l","Incong","l",1,0.674805,1,9,25,15,17457,"large","right",NA,13
"3883",10159,"Digit",5,"a","Incong","a",1,0.410725,4,8,72,15,16728,"large","left",NA,13
"3884",10159,"Digit",1,"a","Incong","a",1,0.502685,0,14,14,2,17176,"small","left",NA,13
"3885",10159,"Digit",4,"a","Incong","a",1,0.402965,3,9,57,8,16690,"large","left",NA,13
"3886",10159,"Digit",1,"l","Cong","l",1,0.39565,3,15,63,1,16651,"small","right",NA,13
"3887",10159,"Digit",2,"a","Incong","a",1,0.531545,0,11,11,7,17260,"small","left",NA,13
"3888",10159,"Numerosity",2,"l","Incong","l",1,0.596275,2,11,43,4,17382,"small","right",NA,13
"3889",10159,"Numerosity",2,"a","Cong","a",1,0.462725,0,5,5,5,17019,"small","left",NA,13
"3890",10159,"Numerosity",2,"l","Cong","l",1,0.39611,3,4,52,6,16655,"small","right",NA,13
"3891",10159,"Numerosity",5,"l","Incong","l",1,0.59265,0,14,14,12,17373,"large","right",NA,13
"3892",10159,"Numerosity",5,"a","Incong","a",1,0.53481,1,6,22,15,17266,"large","left",NA,13
"3893",10159,"Digit",2,"a","Cong","a",1,0.46168,3,13,61,5,17013,"small","left",NA,13
"3894",10159,"Numerosity",4,"a","Incong","a",1,0.463335,4,11,75,9,17024,"large","left",NA,13
"3895",10159,"Digit",2,"l","Incong","l",1,0.3971,4,2,66,7,16660,"small","right",NA,13
"3896",10159,"Numerosity",1,"l","Incong","a",0,0.844625,2,3,35,2,17512,"small","left",NA,13
"3897",10159,"Digit",4,"l","Incong","l",1,0.39731,3,11,59,8,16662,"large","right",NA,13
"3898",10159,"Digit",2,"a","Cong","a",1,0.457325,1,11,27,5,16987,"small","left",NA,13
"3899",10159,"Digit",2,"a","Cong","a",1,0.45752,1,1,17,6,16988,"small","left",NA,13
"3900",10159,"Numerosity",4,"a","Incong","a",1,0.48498,3,7,55,9,17111,"large","left",NA,13
"3901",10159,"Digit",1,"l","Cong","l",1,0.457825,0,15,15,0,16990,"small","right",NA,13
"3902",10159,"Numerosity",5,"a","Cong","a",1,0.5569,4,11,75,13,17315,"large","left",NA,13
"3903",10159,"Numerosity",5,"a","Incong","a",1,0.507725,3,1,49,12,17195,"large","left",NA,13
"3904",10159,"Digit",4,"l","Incong","a",0,0.474745,1,15,31,8,17074,"large","left",NA,13
"3905",10159,"Digit",1,"a","Incong","a",1,0.458705,3,1,49,2,16994,"small","left",NA,13
"3906",10159,"Digit",2,"l","Incong","l",1,0.412395,2,11,43,4,16751,"small","right",NA,13
"3907",10159,"Numerosity",2,"a","Cong","a",1,0.654645,4,7,71,5,17441,"small","left",NA,13
"3908",10159,"Digit",2,"l","Cong","l",1,0.412905,4,10,74,5,16753,"small","right",NA,13
"3909",10159,"Digit",2,"a","Incong","a",1,0.413055,4,2,66,4,16754,"small","left",NA,13
"3910",10159,"Numerosity",4,"a","Cong","a",1,0.41306,0,8,8,11,16755,"large","left",NA,13
"3911",10159,"Digit",2,"a","Cong","a",1,0.48648,4,8,72,6,17122,"small","left",NA,13
"3912",10159,"Numerosity",2,"l","Incong","l",1,0.745765,4,2,66,4,17486,"small","right",NA,13
"3913",10159,"Digit",2,"l","Cong","l",1,0.469155,2,12,44,5,17044,"small","right",NA,13
"3914",10159,"Numerosity",4,"l","Incong","l",1,0.747535,3,3,51,9,17488,"large","right",NA,13
"3915",10159,"Numerosity",2,"l","Cong","l",1,0.58851,4,1,65,6,17368,"small","right",NA,13
"3916",10159,"Numerosity",4,"a","Incong","a",1,0.48741,3,6,54,8,17126,"large","left",NA,13
"3917",10159,"Digit",1,"l","Incong","l",1,0.478985,4,14,78,2,17089,"small","right",NA,13
"3918",10159,"Numerosity",4,"a","Incong","a",1,0.528865,1,9,25,8,17250,"large","left",NA,13
"3919",10159,"Digit",1,"l","Incong","l",1,0.410325,2,14,46,3,16724,"small","right",NA,13
"3920",10159,"Digit",1,"l","Cong","l",1,0.47952,4,3,67,0,17090,"small","right",NA,13
"3921",10159,"Numerosity",1,"a","Cong","a",1,0.46127,0,0,0,1,17011,"small","left",NA,13
"3922",10159,"Digit",5,"l","Cong","l",1,0.59404,0,8,8,14,17375,"large","right",NA,13
"3923",10159,"Numerosity",1,"a","Incong","l",0,0.34807,3,12,60,2,16404,"small","right",NA,13
"3924",10159,"Digit",4,"a","Incong","l",0,0.417665,4,0,64,8,16769,"large","right",NA,13
"3925",10159,"Numerosity",1,"l","Cong","l",1,0.41771,1,7,23,1,16770,"small","right",NA,13
"3926",10159,"Digit",5,"a","Cong","a",1,0.489235,0,10,10,14,17136,"large","left",NA,13
"3927",10159,"Numerosity",4,"l","Incong","l",1,0.69761,1,10,26,8,17462,"large","right",NA,13
"3928",10159,"Numerosity",1,"a","Incong","a",1,0.462535,1,3,19,3,17017,"small","left",NA,13
"3929",10159,"Numerosity",2,"l","Cong","l",1,0.471705,3,15,63,5,17060,"small","right",NA,13
"3930",10159,"Numerosity",5,"a","Incong","a",1,0.794215,0,13,13,12,17504,"large","left",NA,13
"3931",10159,"Digit",5,"l","Incong","l",1,0.493595,1,3,19,12,17145,"large","right",NA,13
"3932",10159,"Digit",1,"l","Incong","l",1,0.39638,3,1,49,3,16656,"small","right",NA,13
"3933",10159,"Numerosity",1,"a","Cong","a",1,0.49363,4,10,74,0,17146,"small","left",NA,13
